Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,Kernel_ID,CPC_CPC_UTCL2IU_BUSY,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQC_ICACHE_MISSES,SQ_ACTIVE_INST_LDS,SQ_INSTS_GDS,SQ_INSTS_VALU_FMA_F32,SQ_INSTS_VALU_TRANS_F64,SQ_INSTS_VMEM,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,TA_BUFFER_TOTAL_CYCLES_sum,TA_FLAT_ATOMIC_WAVEFRONTS_sum,TCC_ATOMIC_sum,TCC_CC_REQ_sum,TCC_EA0_RDREQ_32B_sum,TCC_REQ_sum,TCP_TCC_ATOMIC_WITH_RET_REQ_sum,TCP_TCC_NC_WRITE_REQ_sum,TCP_TCC_READ_REQ_sum,TCP_TCC_RW_READ_REQ_sum
428,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244347414491,20244347457068,429,121,1136.0,223417.0,160.0,0.0,0.0,0.0,0.0,262144.0,668482972.0,668482972.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
429,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244347857218,20244347860666,430,197,1136.0,143993.0,51.0,0.0,0.0,0.0,0.0,4352.0,1150660.0,1150660.0,69632.0,0.0,0.0,0.0,0.0,50912.0,0.0,0.0,16512.0,16512.0
430,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244348246703,20244348289400,431,121,1136.0,225739.0,160.0,0.0,0.0,0.0,0.0,262144.0,672097336.0,672097336.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
431,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244348692998,20244348696405,432,197,1136.0,136015.0,52.0,0.0,0.0,0.0,0.0,4352.0,1178240.0,1178240.0,69632.0,0.0,0.0,0.0,0.0,50944.0,0.0,0.0,16512.0,16512.0
432,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244349094590,20244349137247,433,121,1136.0,221049.0,160.0,0.0,0.0,0.0,0.0,262144.0,674738152.0,674738152.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
433,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244349541526,20244349545054,434,197,1136.0,153226.0,51.0,0.0,0.0,0.0,0.0,4352.0,1227288.0,1227288.0,69632.0,0.0,0.0,0.0,0.0,50912.0,0.0,0.0,16512.0,16512.0
434,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244349945364,20244349987981,435,121,1136.0,301052.0,160.0,0.0,0.0,0.0,0.0,262144.0,667504216.0,667504216.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
435,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244350387048,20244350390416,436,197,1136.0,129222.0,53.0,0.0,0.0,0.0,0.0,4352.0,1183828.0,1183828.0,69632.0,0.0,0.0,0.0,0.0,50976.0,0.0,0.0,16512.0,16512.0
436,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244350761901,20244350804758,437,121,1136.0,226617.0,160.0,0.0,0.0,0.0,0.0,262144.0,670625972.0,670625972.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
437,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244351226116,20244351229644,438,197,1136.0,145117.0,49.0,0.0,0.0,0.0,0.0,4352.0,1208720.0,1208720.0,69632.0,0.0,0.0,0.0,0.0,50848.0,0.0,0.0,16512.0,16512.0
438,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244351624141,20244351666517,439,121,1136.0,229858.0,160.0,0.0,0.0,0.0,0.0,262144.0,667090592.0,667090592.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
439,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244352060933,20244352064261,440,197,1136.0,134659.0,47.0,0.0,0.0,0.0,0.0,4352.0,1120120.0,1120120.0,69632.0,0.0,0.0,0.0,0.0,50820.0,0.0,0.0,16548.0,16548.0
440,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244352472108,20244352514925,441,121,1136.0,235751.0,160.0,0.0,0.0,0.0,0.0,262144.0,665665952.0,665665952.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
441,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244352914794,20244352918322,442,197,1136.0,157156.0,43.0,0.0,0.0,0.0,0.0,4352.0,1204756.0,1204756.0,69632.0,0.0,0.0,0.0,0.0,50656.0,0.0,0.0,16512.0,16512.0
442,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244353324646,20244353368185,443,121,1136.0,242245.0,160.0,0.0,0.0,0.0,0.0,262144.0,669285776.0,669285776.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
443,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244353765408,20244353768695,444,197,1136.0,142722.0,50.0,0.0,0.0,0.0,0.0,4352.0,1153964.0,1153964.0,69632.0,0.0,0.0,0.0,0.0,50880.0,0.0,0.0,16512.0,16512.0
444,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244354180111,20244354222567,445,121,1136.0,219547.0,160.0,0.0,0.0,0.0,0.0,262144.0,664877212.0,664877212.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
445,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244354624000,20244354627528,446,197,1136.0,142253.0,51.0,0.0,0.0,0.0,0.0,4352.0,1207288.0,1207288.0,69632.0,0.0,0.0,0.0,0.0,50912.0,0.0,0.0,16512.0,16512.0
446,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244355043112,20244355085569,447,121,1136.0,228869.0,160.0,0.0,0.0,0.0,0.0,262144.0,664967012.0,664967012.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
447,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244355465472,20244355468920,448,197,1136.0,157093.0,51.0,0.0,0.0,0.0,0.0,4352.0,1182024.0,1182024.0,69632.0,0.0,0.0,0.0,0.0,50912.0,0.0,0.0,16512.0,16512.0
448,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244355861653,20244355904069,449,121,1136.0,229439.0,160.0,0.0,0.0,0.0,0.0,262144.0,665428856.0,665428856.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
449,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244356298687,20244356302094,450,197,1136.0,143875.0,51.0,0.0,0.0,0.0,0.0,4352.0,1174160.0,1174160.0,69632.0,0.0,0.0,0.0,0.0,50928.0,0.0,0.0,16512.0,16512.0
450,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244356703647,20244356746464,451,121,1136.0,236414.0,160.0,0.0,0.0,0.0,0.0,262144.0,669324300.0,669324300.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
451,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244357161127,20244357164655,452,197,1136.0,141001.0,43.0,0.0,0.0,0.0,0.0,4352.0,1205368.0,1205368.0,69632.0,0.0,0.0,0.0,0.0,50656.0,0.0,0.0,16512.0,16512.0
452,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244357563882,20244357606339,453,121,1136.0,231139.0,160.0,0.0,0.0,0.0,0.0,262144.0,666911708.0,666911708.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
453,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244357996907,20244358000234,454,197,1136.0,134806.0,48.0,0.0,0.0,0.0,0.0,4352.0,1157464.0,1157464.0,69632.0,0.0,0.0,0.0,0.0,50832.0,0.0,0.0,16512.0,16512.0
454,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244358397658,20244358440395,455,121,1136.0,226829.0,160.0,0.0,0.0,0.0,0.0,262144.0,669898484.0,669898484.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
455,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244358833809,20244358837257,456,197,1136.0,140068.0,47.0,0.0,0.0,0.0,0.0,4352.0,1160512.0,1160512.0,69632.0,0.0,0.0,0.0,0.0,50800.0,0.0,0.0,16512.0,16512.0
456,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244359241496,20244359283952,457,121,1136.0,225611.0,160.0,0.0,0.0,0.0,0.0,262144.0,666090872.0,666090872.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
457,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244359687269,20244359690757,458,197,1136.0,144502.0,52.0,0.0,0.0,0.0,0.0,4352.0,1216248.0,1216248.0,69632.0,0.0,0.0,0.0,0.0,50944.0,0.0,0.0,16512.0,16512.0
458,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244360109830,20244360152567,459,121,1136.0,223642.0,160.0,0.0,0.0,0.0,0.0,262144.0,670487476.0,670487476.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
459,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244360559091,20244360562699,460,197,1136.0,146242.0,49.0,0.0,0.0,0.0,0.0,4352.0,1219088.0,1219088.0,69632.0,0.0,0.0,0.0,0.0,50848.0,0.0,0.0,16512.0,16512.0
460,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244360985420,20244361027877,461,121,1136.0,233857.0,160.0,0.0,0.0,0.0,0.0,262144.0,669742636.0,669742636.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
461,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244361433198,20244361436526,462,197,1136.0,140018.0,53.0,0.0,0.0,0.0,0.0,4352.0,1158220.0,1158220.0,69632.0,0.0,0.0,0.0,0.0,50976.0,0.0,0.0,16512.0,16512.0
462,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244361825490,20244361867986,463,121,1136.0,214161.0,160.0,0.0,0.0,0.0,0.0,262144.0,669365016.0,669365016.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
463,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244362279843,20244362283290,464,197,1136.0,134565.0,50.0,0.0,0.0,0.0,0.0,4352.0,1193128.0,1193128.0,69632.0,0.0,0.0,0.0,0.0,50880.0,0.0,0.0,16512.0,16512.0
464,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244362703766,20244362746463,465,121,1136.0,230826.0,160.0,0.0,0.0,0.0,0.0,262144.0,671662268.0,671662268.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
465,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244363164694,20244363168022,466,197,1136.0,139510.0,47.0,0.0,0.0,0.0,0.0,4352.0,1154312.0,1154312.0,69632.0,0.0,0.0,0.0,0.0,50784.0,0.0,0.0,16512.0,16512.0
466,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244363559311,20244363602289,467,121,1136.0,231065.0,160.0,0.0,0.0,0.0,0.0,262144.0,665581192.0,665581192.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
467,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244364023687,20244364027134,468,197,1136.0,148248.0,51.0,0.0,0.0,0.0,0.0,4352.0,1199464.0,1199464.0,69632.0,0.0,0.0,0.0,0.0,50928.0,0.0,0.0,16512.0,16512.0
468,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244364429249,20244364472226,469,121,1136.0,245148.0,160.0,0.0,0.0,0.0,0.0,262144.0,673391972.0,673391972.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
469,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244364874380,20244364877868,470,197,1136.0,144708.0,45.0,0.0,0.0,0.0,0.0,4352.0,1193960.0,1193960.0,69632.0,0.0,0.0,0.0,0.0,50720.0,0.0,0.0,16512.0,16512.0
470,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244365281065,20244365324123,471,121,1136.0,234901.0,160.0,0.0,0.0,0.0,0.0,262144.0,670345144.0,670345144.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
471,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244365723631,20244365727119,472,197,1136.0,154305.0,52.0,0.0,0.0,0.0,0.0,4352.0,1162684.0,1162684.0,69632.0,0.0,0.0,0.0,0.0,51022.0,0.0,0.0,16574.0,16574.0
472,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244366130516,20244366172772,473,121,1136.0,221922.0,160.0,0.0,0.0,0.0,0.0,262144.0,670281468.0,670281468.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
473,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244366573603,20244366577051,474,197,1136.0,144226.0,48.0,0.0,0.0,0.0,0.0,4352.0,1177812.0,1177812.0,69632.0,0.0,0.0,0.0,0.0,50816.0,0.0,0.0,16512.0,16512.0
474,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244366954349,20244366997086,475,121,1136.0,231864.0,160.0,0.0,0.0,0.0,0.0,262144.0,668492412.0,668492412.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
475,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244367400603,20244367404131,476,197,1136.0,140226.0,46.0,0.0,0.0,0.0,0.0,4352.0,1213032.0,1213032.0,69632.0,0.0,0.0,0.0,0.0,50752.0,0.0,0.0,16512.0,16512.0
476,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244367816188,20244367858965,477,121,1136.0,231805.0,160.0,0.0,0.0,0.0,0.0,262144.0,667481460.0,667481460.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
477,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244368276875,20244368280483,478,197,1136.0,157093.0,49.0,0.0,0.0,0.0,0.0,4352.0,1219616.0,1219616.0,69632.0,0.0,0.0,0.0,0.0,50864.0,0.0,0.0,16512.0,16512.0
478,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244368700798,20244368743696,479,121,1136.0,225923.0,160.0,0.0,0.0,0.0,0.0,262144.0,673867924.0,673867924.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
479,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244369155592,20244369159160,480,197,1136.0,146183.0,48.0,0.0,0.0,0.0,0.0,4352.0,1210696.0,1210696.0,69632.0,0.0,0.0,0.0,0.0,50816.0,0.0,0.0,16512.0,16512.0
480,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244369546802,20244369589940,481,121,1136.0,234803.0,160.0,0.0,0.0,0.0,0.0,262144.0,674441492.0,674441492.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
481,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244370010856,20244370014304,482,197,1136.0,153403.0,51.0,0.0,0.0,0.0,0.0,4352.0,1176052.0,1176052.0,69632.0,0.0,0.0,0.0,0.0,50912.0,0.0,0.0,16512.0,16512.0
482,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244370440593,20244370482889,483,121,1136.0,213079.0,160.0,0.0,0.0,0.0,0.0,262144.0,664829168.0,664829168.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
483,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244370908136,20244370911664,484,197,1136.0,143019.0,46.0,0.0,0.0,0.0,0.0,4352.0,1204788.0,1204788.0,69632.0,0.0,0.0,0.0,0.0,50752.0,0.0,0.0,16512.0,16512.0
484,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244371308687,20244371351263,485,121,1136.0,227163.0,160.0,0.0,0.0,0.0,0.0,262144.0,670451760.0,670451760.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
485,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244371778835,20244371782203,486,197,1136.0,144281.0,53.0,0.0,0.0,0.0,0.0,4352.0,1170472.0,1170472.0,69632.0,0.0,0.0,0.0,0.0,50976.0,0.0,0.0,16512.0,16512.0
486,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244372179386,20244372222003,487,121,1136.0,228223.0,160.0,0.0,0.0,0.0,0.0,262144.0,664233384.0,664233384.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
487,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244372642278,20244372645646,488,197,1136.0,145754.0,46.0,0.0,0.0,0.0,0.0,4352.0,1173932.0,1173932.0,69632.0,0.0,0.0,0.0,0.0,50752.0,0.0,0.0,16512.0,16512.0
488,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244373065640,20244373108217,489,121,1136.0,250281.0,160.0,0.0,0.0,0.0,0.0,262144.0,667405176.0,667405176.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
489,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244373516946,20244373520394,490,197,1136.0,146572.0,48.0,0.0,0.0,0.0,0.0,4352.0,1178480.0,1178480.0,69632.0,0.0,0.0,0.0,0.0,50816.0,0.0,0.0,16512.0,16512.0
490,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244373936460,20244373979197,491,121,1136.0,228659.0,160.0,0.0,0.0,0.0,0.0,262144.0,667912952.0,667912952.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
491,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244374386764,20244374390211,492,197,1136.0,138511.0,50.0,0.0,0.0,0.0,0.0,4352.0,1206352.0,1206352.0,69632.0,0.0,0.0,0.0,0.0,50880.0,0.0,0.0,16512.0,16512.0
492,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244374798018,20244374840796,493,121,1136.0,230863.0,160.0,0.0,0.0,0.0,0.0,262144.0,673500708.0,673500708.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
493,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244375241346,20244375244754,494,197,1136.0,145117.0,51.0,0.0,0.0,0.0,0.0,4352.0,1160692.0,1160692.0,69632.0,0.0,0.0,0.0,0.0,50912.0,0.0,0.0,16512.0,16512.0
494,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244375649113,20244375691930,495,121,1136.0,227684.0,160.0,0.0,0.0,0.0,0.0,262144.0,670445560.0,670445560.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
495,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244376095327,20244376098855,496,197,1136.0,152554.0,48.0,0.0,0.0,0.0,0.0,4352.0,1198980.0,1198980.0,69632.0,0.0,0.0,0.0,0.0,50816.0,0.0,0.0,16512.0,16512.0
496,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244376497081,20244376539657,497,121,1136.0,238993.0,160.0,0.0,0.0,0.0,0.0,262144.0,670940476.0,670940476.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
497,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244376940168,20244376943616,498,197,1136.0,145966.0,51.0,0.0,0.0,0.0,0.0,4352.0,1235464.0,1235464.0,69632.0,0.0,0.0,0.0,0.0,50912.0,0.0,0.0,16512.0,16512.0
498,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244377339355,20244377382012,499,121,1136.0,231533.0,160.0,0.0,0.0,0.0,0.0,262144.0,667661828.0,667661828.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
499,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244377801085,20244377804613,500,197,1136.0,155197.0,49.0,0.0,0.0,0.0,0.0,4352.0,1223808.0,1223808.0,69632.0,0.0,0.0,0.0,0.0,50848.0,0.0,0.0,16512.0,16512.0
500,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244378226973,20244378269710,501,121,1136.0,229797.0,160.0,0.0,0.0,0.0,0.0,262144.0,671032780.0,671032780.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
501,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244378685535,20244378688863,502,197,1136.0,139941.0,48.0,0.0,0.0,0.0,0.0,4352.0,1163740.0,1163740.0,69632.0,0.0,0.0,0.0,0.0,50832.0,0.0,0.0,16512.0,16512.0
502,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20244379107976,20244379150432,503,121,1136.0,230587.0,160.0,0.0,0.0,0.0,0.0,262144.0,669313528.0,669313528.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
503,0,1,235,235,16384,256,0,0,56,0,48,64,bias_kernel,20244379561206,20244379564493,504,197,1136.0,143316.0,54.0,0.0,0.0,0.0,0.0,4352.0,1120672.0,1120672.0,69632.0,0.0,0.0,0.0,0.0,51032.0,0.0,0.0,16520.0,16520.0
